"","SiteID","year","pefa","rlha","occ","Lat","Long","min_d"
"1",2,"12",0,0,0,71.8531,-80.9321,11192.6144234947
"2",3,"12",0,1,1,71.8544,-80.9028,7923.23157625054
"3",5,"12",-Inf,-Inf,-Inf,71.8412,-80.8536,5498.91679093793
"4",6,"12",0,1,1,71.8368,-80.8319,7923.23157625054
"5",7,"12",1,0,1,71.8033,-80.7595,5525.52872899285
"6",8,"12",0,0,0,71.8702,-80.7133,1935.68716683738
"7",9,"12",1,0,1,71.8701,-80.7112,1701.59967273661
"8",10,"12",0,1,1,71.8634,-80.696,1701.59967273661
"9",14,"12",0,1,1,71.7708,-80.5799,5536.56586732303
"10",15,"12",1,0,1,71.7449,-80.5305,1982.26118595654
"11",16,"12",0,1,1,71.8196,-80.5177,1982.26118595654
"12",17,"12",0,0,0,71.8139,-80.5009,3540.75879120554
"13",18,"12",0,1,1,71.7948,-80.4523,961.316968614694
"14",19,"12",0,1,1,71.779,-80.4441,961.316968614694
"15",20,"12",1,0,1,71.6842,-80.4395,1831.56435711289
"16",21,"12",0,1,1,71.7585,-80.3982,291.330741287602
"17",22,"12",1,0,1,71.6184,-80.3961,2620.68576369857
"18",23,"12",-Inf,-Inf,-Inf,71.7359,-80.3569,3957.68427166778
"19",24,"12",1,0,1,71.5549,-80.3386,3643.05299478777
"20",25,"12",0,1,1,71.7369,-80.3271,3646.84604369839
"21",26,"12",0,1,1,71.5088,-80.3042,297.05459719523
"22",27,"12",0,0,0,71.7226,-80.2873,4452.27392233756
"23",28,"12",0,1,1,71.4765,-80.2676,1155.1344707596
"24",30,"12",0,1,1,71.7112,-80.2472,4986.36703113399
"25",32,"12",-Inf,-Inf,-Inf,71.391,-80.2381,3669.34025939545
"26",33,"12",1,0,1,71.4522,-80.2294,4201.56803054844
"27",34,"12",0,0,0,71.7048,-80.2042,4802.97521179382
"28",35,"12",0,0,0,71.7038,-80.1955,4642.59508532614
"29",40,"12",1,0,1,71.3882,-80.1527,1932.47307419086
"30",41,"12",0,0,0,71.3875,-80.1483,2420.78957806927
"31",43,"12",1,0,1,71.2862,-80.0018,4545.37434030184
"32",46,"12",0,1,1,71.3825,-79.9647,4545.37434030184
"33",48,"12",0,1,1,71.2978,-79.9221,280.486460698887
"34",49,"12",1,0,1,71.2964,-79.9196,280.486460698887
"35",50,"12",0,1,1,71.458,-79.8961,3314.7556958523
"36",51,"12",0,1,1,71.2947,-79.9039,1753.36711676159
"37",52,"12",-Inf,-Inf,-Inf,71.4389,-79.8944,3017.06996619679
"38",53,"12",-Inf,-Inf,-Inf,71.415,-79.8918,2716.44060137091
"39",54,"12",0,1,1,71.3492,-79.8631,1044.25149797349
"40",55,"12",1,0,1,71.3436,-79.8538,1044.25149797349
"41",56,"12",0,0,0,71.2211,-79.8042,1374.02843848122
"42",57,"12",0,0,0,71.2207,-79.7977,648.492575687449
"43",58,"12",0,1,1,71.2447,-79.8005,1086.57225294391
"44",59,"12",1,0,1,71.219,-79.7919,246.293908824647
"45",61,"12",0,0,0,71.3562,-79.7641,3079.97460613612
"46",62,"12",0,1,1,71.4698,-79.7558,1150.21892959539
"47",63,"12",1,0,1,71.4707,-79.7455,1150.21892959539
"48",64,"12",0,1,1,71.3982,-79.7033,702.358386287206
"49",65,"12",0,0,0,71.4564,-79.7205,2244.10257958218
"50",66,"12",0,0,0,71.3441,-79.7168,1853.92693824403
"51",68,"12",1,0,1,71.3776,-79.7084,702.358386287206
"52",69,"12",0,0,0,71.4111,-79.7058,728.820191566841
"53",70,"12",0,1,1,71.4658,-79.6706,3545.27354837062
"54",71,"12",1,0,1,71.1756,-79.6665,72.3877923420692
"55",72,"12",0,1,1,71.1779,-79.666,72.3877923420692
"56",73,"12",-Inf,-Inf,-Inf,71.3608,-79.6373,859.800130659219
"57",74,"12",-Inf,-Inf,-Inf,71.3218,-80.195,3218.11366891286
"58",75,"12",1,0,1,71.3616,-79.6362,982.618639604644
"59",80,"12",0,1,1,71.4476,-79.5701,1061.47947937085
"60",81,"12",1,0,1,71.399,-79.5737,1061.47947937085
"61",82,"12",1,0,1,71.3327,-79.5619,1879.77164348743
"62",83,"12",0,1,1,71.3286,-79.5424,2178.89149514599
"63",84,"12",0,0,0,71.4457,-79.5258,3013.13282563178
"64",85,"12",0,1,1,71.4441,-79.5157,3792.53514917628
"65",86,"12",0,1,1,71.3444,-79.4464,728.811350794471
"66",88,"12",1,0,1,71.3374,-79.44,728.811350794471
"67",91,"12",1,0,1,71.3333,-79.3849,1026.08143339644
"68",94,"12",1,0,1,71.3696,-79.3786,1026.08143339644
"69",95,"12",0,1,1,71.2227,-79.3808,790.969672407767
"70",98,"12",1,0,1,71.214,-79.3739,790.969672407767
"71",99,"12",0,0,0,71.2144,-79.3719,1008.3217401319
"72",100,"12",0,0,0,71.3304,-79.3486,3706.71375790947
"73",101,"12",1,0,1,71.1373,-79.3612,664.871796400991
"74",102,"12",0,1,1,71.13,-79.3554,664.871796400991
"75",104,"12",-Inf,-Inf,-Inf,71.3235,-79.3264,5144.10844685946
"76",107,"12",0,1,1,71.3291,-79.2855,8825.68489180922
"77",108,"12",0,0,0,71.3161,-79.2763,9357.92832763402
"78",109,"12",0,0,0,71.325,-79.2731,9005.78284627656
"79",114,"12",0,0,0,71.3097,-79.1953,700.497283807434
"80",115,"12",0,1,1,71.3087,-79.1925,450.772180870786
"81",117,"12",-Inf,-Inf,-Inf,71.3017,-79.1906,257.869531780918
"82",119,"12",0,1,1,71.2918,-79.19,450.772180870786
"83",122,"12",1,0,1,71.2881,-79.1717,2044.7436752325
"84",124,"12",0,0,0,71.2833,-79.1592,3443.56679792558
"85",127,"12",0,1,1,71.2766,-79.1223,5521.00424810856
"86",128,"12",0,0,0,71.2738,-79.1069,4432.35791094883
"87",129,"12",0,0,0,71.2723,-79.0988,3547.81876599778
"88",135,"12",0,1,1,71.2271,-79.0682,2487.32157426061
"89",138,"12",0,1,1,71.2597,-79.0468,2487.32157426061
"90",139,"12",0,0,0,71.2376,-79.0316,1760.81581460906
"91",141,"12",1,0,1,71.2547,-79.0186,390.930308916323
"92",143,"12",0,1,1,71.2552,-79.0151,390.930308916323
"93",145,"12",0,1,1,71.2432,-78.9911,2691.83648002335
"94",148,"12",0,1,1,71.2451,-78.9201,3629.34729166913
"95",150,"12",0,0,0,71.2444,-78.9136,2904.16647968597
"96",160,"12",1,0,1,71.2483,-78.8876,1802.28380994896
"97",164,"12",0,0,0,71.227,-78.8723,1768.80994303856
"98",165,"12",1,0,1,71.2268,-78.872,1802.28380994896
"99",173,"12",0,1,1,71.2203,-78.8383,3765.28117302182
"100",338,"12",0,1,1,71.2181,-79.7897,246.293908824647
"101",339,"12",0,1,1,71.3612,-79.645,982.618639604644
"102",355,"12",0,1,1,71.4038,-80.1698,1932.47307419086
"103",356,"12",1,0,1,71.4708,-80.2779,1155.1344707596
"104",357,"12",0,0,0,71.8392,-80.84,7017.76739695681
"105",359,"12",0,1,1,71.4306,-80.0472,5788.16205182675
"106",360,"12",0,1,1,71.7598,-80.4008,291.330741287602
"107",374,"12",1,0,1,71.5142,-80.3067,297.05459719523
"108",375,"12",0,1,1,71.4607,-80.1918,1561.3275083082
"109",376,"12",0,1,1,71.5028,-80.1798,1561.3275083082
"110",377,"12",-Inf,-Inf,-Inf,71.3801,-79.4524,1637.02387028604
"111",378,"12",-Inf,-Inf,-Inf,71.4543,-80.2251,3720.30870826529
"112",379,"12",-Inf,-Inf,-Inf,71.4002,-80.1513,2066.87104788038
"113",380,"12",-Inf,-Inf,-Inf,71.4306,-80.04,5099.3797181604
"114",382,"12",-Inf,-Inf,-Inf,71.6283,-80.2852,3092.4321657418
"115",383,"12",-Inf,-Inf,-Inf,71.654,-80.4598,2738.47733921404
"116",384,"12",-Inf,-Inf,-Inf,71.7214,-80.7419,4349.03385741426
"117",385,"12",-Inf,-Inf,-Inf,71.3612,-80.2365,4100.37215444559
"118",386,"12",-Inf,-Inf,-Inf,71.7172,-80.2554,4746.8327042125
"119",387,"12",-Inf,-Inf,-Inf,71.9265,-80.7551,5005.92470605409
"120",388,"12",-Inf,-Inf,-Inf,71.9083,-80.8245,7496.87812028077
"121",389,"12",-Inf,-Inf,-Inf,71.3553,-79.3048,7322.78371961244
"122",390,"12",-Inf,-Inf,-Inf,71.8131,-80.4997,3661.11025008753
"123",391,"12",-Inf,-Inf,-Inf,71.9302,-80.8486,6199.37260724877
"124",392,"12",-Inf,-Inf,-Inf,71.9708,-80.82,7389.53503095818
"125",393,"12",-Inf,-Inf,-Inf,71.9339,-80.7304,4007.73102845214
"126",400,"12",-Inf,-Inf,-Inf,71.8065,-80.7042,1387.97310192322
"127",401,"12",-Inf,-Inf,-Inf,71.8751,-80.8619,4581.79356498173
"128",438,"12",-Inf,-Inf,-Inf,71.7809,-80.6121,9135.53121456007
"129",442,"12",-Inf,-Inf,-Inf,71.3446,-79.7615,3076.92648905836
"130",443,"12",-Inf,-Inf,-Inf,71.3538,-79.853,1131.37809924682
"131",444,"12",-Inf,-Inf,-Inf,71.381,-80.2278,4295.31260643654
"132",445,"12",-Inf,-Inf,-Inf,71.417,-80.3405,4192.10659417295
"133",446,"12",-Inf,-Inf,-Inf,71.4672,-80.2813,1539.79554306599
"134",447,"12",-Inf,-Inf,-Inf,71.3688,-80.1314,4339.60324193928
"135",448,"12",-Inf,-Inf,-Inf,71.5149,-80.3461,4399.50654390461
"136",449,"12",-Inf,-Inf,-Inf,71.5976,-80.3842,3382.45883325265
"137",450,"12",-Inf,-Inf,-Inf,71.8069,-80.709,1773.86028406471
"138",451,"12",-Inf,-Inf,-Inf,71.8227,-80.8751,4830.43799130339
"139",452,"12",-Inf,-Inf,-Inf,71.8524,-81.0287,21977.5702297631
"140",453,"12",-Inf,-Inf,-Inf,71.2724,-79.0907,3529.36917745645
"141",454,"12",-Inf,-Inf,-Inf,71.6801,-80.2282,4321.73941314352
"142",455,"12",-Inf,-Inf,-Inf,71.7833,-80.2546,5975.11867139538
"143",460,"12",-Inf,-Inf,-Inf,71.4334,-80.0222,3649.48509412513
"144",461,"12",-Inf,-Inf,-Inf,71.44,-79.928,2958.51568087462
"145",462,"12",-Inf,-Inf,-Inf,71.4489,-79.8944,3201.17540913528
"146",463,"12",-Inf,-Inf,-Inf,71.4125,-79.8853,2772.97216373777
"147",464,"12",-Inf,-Inf,-Inf,71.4097,-79.8855,2768.92037957418
"148",465,"12",-Inf,-Inf,-Inf,71.4478,-79.7967,4559.13661824366
"149",466,"12",-Inf,-Inf,-Inf,71.4669,-79.8101,5306.80882856359
"150",467,"12",-Inf,-Inf,-Inf,71.4634,-79.7131,1790.21731491623
"151",468,"12",-Inf,-Inf,-Inf,71.3662,-79.4955,5292.1163488787
"152",469,"12",-Inf,-Inf,-Inf,71.446,-79.5481,2462.83878350877
"153",470,"12",-Inf,-Inf,-Inf,71.4396,-79.4363,2251.08942563003
"154",472,"12",-Inf,-Inf,-Inf,71.3823,-79.4528,1698.85915916025
"155",473,"12",-Inf,-Inf,-Inf,71.382,-79.4493,1382.32837228546
"156",474,"12",-Inf,-Inf,-Inf,71.4332,-79.2549,7436.47069778461
"157",475,"12",-Inf,-Inf,-Inf,71.7343,-80.313,4196.92943614669
"158",476,"12",-Inf,-Inf,-Inf,71.3004,-79.1152,5471.59390515863
"159",477,"12",-Inf,-Inf,-Inf,71.46,-79.8083,5105.92751181036
"160",478,"12",-Inf,-Inf,-Inf,71.31,-79.2273,4182.06122143671
"161",480,"12",-Inf,-Inf,-Inf,71.4599,-80.0933,6773.38565411764
"162",481,"12",-Inf,-Inf,-Inf,71.7383,-80.3351,3460.27636730391
"163",482,"12",-Inf,-Inf,-Inf,71.843,-80.8613,4638.51372611753
"164",483,"12",-Inf,-Inf,-Inf,71.5163,-80.3323,2858.82077137472
"165",484,"12",-Inf,-Inf,-Inf,71.6534,-80.4201,2757.92067408466
"166",485,"12",-Inf,-Inf,-Inf,71.3413,-79.4336,1430.60534789908
"167",486,"12",-Inf,-Inf,-Inf,71.8225,-81.1747,38280.0460928647
"168",487,"12",-Inf,-Inf,-Inf,71.2466,-78.8573,2196.13335260027
"169",488,"12",-Inf,-Inf,-Inf,71.3583,-79.7789,3117.42876816626
"170",489,"12",-Inf,-Inf,-Inf,71.7139,-80.6963,3272.56800887884
"171",490,"12",-Inf,-Inf,-Inf,71.386,-80.228,4283.84093630551
"172",491,"12",-Inf,-Inf,-Inf,71.8052,-81.1074,30769.0143563467
"173",492,"12",-Inf,-Inf,-Inf,71.4551,-79.6043,3821.67265801906
"174",493,"12",-Inf,-Inf,-Inf,71.3259,-79.5365,2839.42723266528
"175",494,"12",-Inf,-Inf,-Inf,71.367067,-79.366506,2168.28914194321
"176",2,"13",1,0,1,71.8531,-80.9321,10287.3460733832
"177",3,"13",0,0,0,71.8544,-80.9028,7017.76739695681
"178",5,"13",-Inf,-Inf,-Inf,71.8412,-80.8536,8768.28098263765
"179",6,"13",0,0,0,71.8368,-80.8319,11192.6144234947
"180",7,"13",-Inf,-Inf,-Inf,71.8033,-80.7595,19293.7485383275
"181",8,"13",-Inf,-Inf,-Inf,71.8702,-80.7133,15004.862376256
"182",9,"13",-Inf,-Inf,-Inf,71.8701,-80.7112,14771.8980560305
"183",10,"13",-Inf,-Inf,-Inf,71.8634,-80.696,16085.5938901146
"184",14,"13",1,0,1,71.7708,-80.5799,5536.56586732303
"185",15,"13",1,0,1,71.7449,-80.5305,5536.56586732303
"186",16,"13",-Inf,-Inf,-Inf,71.8196,-80.5177,7002.89418213459
"187",17,"13",-Inf,-Inf,-Inf,71.8139,-80.5009,7263.44144373467
"188",18,"13",-Inf,-Inf,-Inf,71.7948,-80.4523,7079.67778940496
"189",19,"13",-Inf,-Inf,-Inf,71.779,-80.4441,6134.9708926484
"190",20,"13",1,0,1,71.6842,-80.4395,4998.17179312945
"191",21,"13",-Inf,-Inf,-Inf,71.7585,-80.3982,4814.05431032793
"192",22,"13",1,0,1,71.6184,-80.3961,4998.17179312945
"193",23,"13",-Inf,-Inf,-Inf,71.7359,-80.3569,4896.14608429929
"194",24,"13",1,0,1,71.5549,-80.3386,6529.3302517173
"195",25,"13",-Inf,-Inf,-Inf,71.7369,-80.3271,8017.00182241887
"196",26,"13",0,0,0,71.5088,-80.3042,4131.90189028463
"197",27,"13",-Inf,-Inf,-Inf,71.7226,-80.2873,6537.96190619813
"198",28,"13",1,0,1,71.4765,-80.2676,4290.16933259924
"199",30,"13",-Inf,-Inf,-Inf,71.7112,-80.2472,5291.85028261725
"200",32,"13",-Inf,-Inf,-Inf,71.391,-80.2381,3669.34025939545
"201",33,"13",1,0,1,71.4522,-80.2294,4201.56803054844
"202",34,"13",-Inf,-Inf,-Inf,71.7048,-80.2042,5558.4981658652
"203",35,"13",-Inf,-Inf,-Inf,71.7038,-80.1955,6094.76566460031
"204",40,"13",1,0,1,71.3882,-80.1527,4579.47295126997
"205",41,"13",0,0,0,71.3875,-80.1483,5053.80372196902
"206",43,"13",0,0,0,71.2862,-80.0018,12536.5950572072
"207",46,"13",0,0,0,71.3825,-79.9647,8164.68618154477
"208",48,"13",0,0,0,71.2978,-79.9221,4087.57488780635
"209",49,"13",1,0,1,71.2964,-79.9196,3876.2221701712
"210",50,"13",0,0,0,71.458,-79.8961,4109.39534932152
"211",51,"13",0,0,0,71.2947,-79.9039,2716.44060137091
"212",52,"13",-Inf,-Inf,-Inf,71.4389,-79.8944,3961.82684607518
"213",53,"13",1,0,1,71.415,-79.8918,3876.2221701712
"214",54,"13",0,0,0,71.3492,-79.8631,3455.09800791773
"215",55,"13",1,0,1,71.3436,-79.8538,4468.7100469423
"216",56,"13",0,0,0,71.2211,-79.8042,6042.26801108861
"217",57,"13",0,0,0,71.2207,-79.7977,6716.9034364173
"218",58,"13",0,0,0,71.2447,-79.8005,6262.98353326893
"219",59,"13",1,0,1,71.219,-79.7919,7335.99349616863
"220",61,"13",0,0,0,71.3562,-79.7641,6233.92054647868
"221",62,"13",0,0,0,71.4698,-79.7558,5703.92063696789
"222",63,"13",0,0,0,71.4707,-79.7455,4589.0550003837
"223",64,"13",0,0,0,71.3982,-79.7033,702.358386287206
"224",65,"13",0,0,0,71.4564,-79.7205,2072.3362055902
"225",66,"13",0,0,0,71.3441,-79.7168,1815.13608052538
"226",68,"13",1,0,1,71.3776,-79.7084,728.820191566841
"227",69,"13",1,0,1,71.4111,-79.7058,728.820191566841
"228",70,"13",1,0,1,71.4658,-79.6706,4079.64670070055
"229",71,"13",1,0,1,71.1756,-79.6665,5036.94801311454
"230",72,"13",0,0,0,71.1779,-79.666,4965.34045260102
"231",73,"13",-Inf,-Inf,-Inf,71.3608,-79.6373,4273.20359303628
"232",74,"13",-Inf,-Inf,-Inf,71.3218,-80.195,4569.89436124695
"233",75,"13",1,0,1,71.3616,-79.6362,4372.85341275896
"234",80,"13",1,0,1,71.4476,-79.5701,1061.47947937085
"235",81,"13",1,0,1,71.399,-79.5737,1061.47947937085
"236",82,"13",0,0,0,71.3327,-79.5619,2178.89149514599
"237",83,"13",1,0,1,71.3286,-79.5424,3774.20136737846
"238",84,"13",0,0,0,71.4457,-79.5258,4946.54731975283
"239",85,"13",0,0,0,71.4441,-79.5157,6074.54387555363
"240",86,"13",0,0,0,71.3444,-79.4464,8526.00786797519
"241",88,"13",1,0,1,71.3374,-79.44,7803.17165662985
"242",91,"13",0,0,0,71.3333,-79.3849,4826.76781363358
"243",94,"13",0,0,0,71.3696,-79.3786,5165.05616209197
"244",95,"13",0,0,0,71.2227,-79.3808,2807.8588144417
"245",98,"13",1,0,1,71.214,-79.3739,2123.37700322654
"246",99,"13",0,0,0,71.2144,-79.3719,1987.93042719168
"247",100,"13",0,0,0,71.3304,-79.3486,4224.82930355487
"248",101,"13",1,0,1,71.1373,-79.3612,2123.37700322654
"249",102,"13",0,0,0,71.13,-79.3554,2695.26956849018
"250",104,"13",-Inf,-Inf,-Inf,71.3235,-79.3264,5596.02288055331
"251",107,"13",0,0,0,71.3291,-79.2855,9337.55974059983
"252",108,"13",1,0,1,71.3161,-79.2763,10176.40225672
"253",109,"13",0,0,0,71.325,-79.2731,10576.5232274466
"254",114,"13",0,0,0,71.3097,-79.1953,16614.0436997178
"255",115,"13",0,0,0,71.3087,-79.1925,16300.7126769166
"256",117,"13",-Inf,-Inf,-Inf,71.3017,-79.1906,16080.2064190187
"257",119,"13",0,0,0,71.2918,-79.19,16003.1330080837
"258",122,"13",0,0,0,71.2881,-79.1717,13958.4141633813
"259",124,"13",0,0,0,71.2833,-79.1592,13092.6850068461
"260",127,"13",0,0,0,71.2766,-79.1223,11587.7400651502
"261",128,"13",0,0,0,71.2738,-79.1069,9867.29369743134
"262",129,"13",0,0,0,71.2723,-79.0988,8962.36392065016
"263",135,"13",0,0,0,71.2271,-79.0682,5568.90055420344
"264",138,"13",1,0,1,71.2597,-79.0468,3150.40976390121
"265",139,"13",0,0,0,71.2376,-79.0316,1760.81581460906
"266",141,"13",1,0,1,71.2547,-79.0186,3150.40976390121
"267",143,"13",0,0,0,71.2552,-79.0151,3540.69516911094
"268",145,"13",0,0,0,71.2432,-78.9911,6228.97105469367
"269",148,"13",0,0,0,71.2451,-78.9201,10999.6995012677
"270",150,"13",0,0,0,71.2444,-78.9136,11725.5932494802
"271",160,"13",0,0,0,71.2483,-78.8876,14627.1232569262
"272",164,"13",1,0,1,71.227,-78.8723,16345.5234222872
"273",165,"13",0,0,0,71.2268,-78.872,16379.1529298002
"274",173,"13",0,0,0,71.2203,-78.8383,20144.4323060455
"275",338,"13",0,0,0,71.2181,-79.7897,7573.75672535765
"276",339,"13",0,0,0,71.3612,-79.645,3545.27354837062
"277",355,"13",0,0,0,71.4038,-80.1698,2684.97760110147
"278",356,"13",0,0,0,71.4708,-80.2779,5426.99441164023
"279",357,"13",1,0,1,71.8392,-80.84,10287.3460733832
"280",359,"13",0,0,0,71.4306,-80.0472,14484.3083680705
"281",360,"13",-Inf,-Inf,-Inf,71.7598,-80.4008,4544.05870007353
"282",374,"13",0,0,0,71.5142,-80.3067,4423.3877377459
"283",375,"13",0,1,1,71.4607,-80.1918,4201.56803054844
"284",376,"13",-Inf,-Inf,-Inf,71.5028,-80.1798,3732.96026371019
"285",377,"13",-Inf,-Inf,-Inf,71.3801,-79.4524,9404.27435615202
"286",378,"13",-Inf,-Inf,-Inf,71.4543,-80.2251,3720.30870826529
"287",379,"13",-Inf,-Inf,-Inf,71.4002,-80.1513,4667.03813492174
"288",380,"13",-Inf,-Inf,-Inf,71.4306,-80.04,13694.4244952465
"289",382,"13",-Inf,-Inf,-Inf,71.6283,-80.2852,6120.2509916147
"290",383,"13",-Inf,-Inf,-Inf,71.654,-80.4598,7143.57873190771
"291",384,"13",-Inf,-Inf,-Inf,71.7214,-80.7419,18111.7494687064
"292",385,"13",-Inf,-Inf,-Inf,71.3612,-80.2365,4100.37215444559
"293",386,"13",-Inf,-Inf,-Inf,71.7172,-80.2554,5795.53071747512
"294",387,"13",-Inf,-Inf,-Inf,71.9265,-80.7551,19765.751613416
"295",388,"13",-Inf,-Inf,-Inf,71.9083,-80.8245,12054.9023669792
"296",389,"13",-Inf,-Inf,-Inf,71.3553,-79.3048,7743.74243118632
"297",390,"13",-Inf,-Inf,-Inf,71.8131,-80.4997,7132.19011284793
"298",391,"13",-Inf,-Inf,-Inf,71.9302,-80.8486,9423.22293664542
"299",392,"13",-Inf,-Inf,-Inf,71.9708,-80.82,12690.0721020585
"300",393,"13",-Inf,-Inf,-Inf,71.9339,-80.7304,17063.7509813469
"301",400,"13",-Inf,-Inf,-Inf,71.8065,-80.7042,15175.4044627663
"302",401,"13",-Inf,-Inf,-Inf,71.8751,-80.8619,7848.56620497069
"303",438,"13",-Inf,-Inf,-Inf,71.7809,-80.6121,9135.53121456007
"304",442,"13",-Inf,-Inf,-Inf,71.3446,-79.7615,5965.31082479631
"305",443,"13",-Inf,-Inf,-Inf,71.3538,-79.853,4495.98979306883
"306",444,"13",-Inf,-Inf,-Inf,71.381,-80.2278,4295.31260643654
"307",445,"13",-Inf,-Inf,-Inf,71.417,-80.3405,7260.00559248259
"308",446,"13",-Inf,-Inf,-Inf,71.4672,-80.2813,5802.1715910529
